"plj0588","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Never","2018","North Rhine-Westphalia","West Germany","","","",""
"Never","2018","North Rhine-Westphalia","East Germany","","","",""
"Never","2018","Hesse","West Germany","","","",""
"Never","2018","Hesse","East Germany","","","",""
"Never","2018","Rhineland-Palatinate,Saarland","West Germany","","","",""
"Never","2018","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Never","2018","Baden-Württemberg","West Germany","","","",""
"Never","2018","Baden-Württemberg","East Germany","","","",""
"Never","2018","Bavaria","West Germany","","","",""
"Never","2018","Bavaria","East Germany","","","",""
"Never","2018","Berlin","West Germany","","","",""
"Never","2018","Berlin","East Germany","","","",""
"Never","2018","Brandenburg","West Germany","","","",""
"Never","2018","Brandenburg","East Germany","","","",""
"Never","2018","Mecklenburg-Western Pomerania","West Germany","","","",""
"Never","2018","Mecklenburg-Western Pomerania","East Germany","","","",""
"Never","2018","Saxony","West Germany","","","",""
"Never","2018","Saxony","East Germany","","","",""
"Never","2018","Saxony-Anhalt","West Germany","","","",""
"Never","2018","Saxony-Anhalt","East Germany","","","",""
"Never","2018","Thuringia","West Germany","","","",""
"Never","2018","Thuringia","East Germany","","","",""
"Very often","2019","Schleswig-Holstein","West Germany","","","",""
"Very often","2019","Schleswig-Holstein","East Germany","","","",""
"Very often","2019","Hamburg","West Germany","","","",""
"Very often","2019","Hamburg","East Germany","","","",""
"Very often","2019","Lower Saxony","West Germany","","","",""
"Very often","2019","Lower Saxony","East Germany","","","",""
"Very often","2019","Bremen","West Germany","","","",""
"Very often","2019","Bremen","East Germany","","","",""
"Very often","2019","North Rhine-Westphalia","West Germany","","","",""
"Very often","2019","North Rhine-Westphalia","East Germany","","","",""
"Very often","2019","Hesse","West Germany","","","",""
"Very often","2019","Hesse","East Germany","","","",""
"Very often","2019","Rhineland-Palatinate,Saarland","West Germany","","","",""
"Very often","2019","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Very often","2019","Baden-Württemberg","West Germany","","","",""
"Very often","2019","Baden-Württemberg","East Germany","","","",""
"Very often","2019","Bavaria","West Germany","","","",""
"Very often","2019","Bavaria","East Germany","","","",""
"Very often","2019","Berlin","West Germany","","","",""
"Very often","2019","Berlin","East Germany","","","",""
"Very often","2019","Brandenburg","West Germany","","","",""
"Very often","2019","Brandenburg","East Germany","","","",""
"Very often","2019","Mecklenburg-Western Pomerania","West Germany","","","",""
"Very often","2019","Mecklenburg-Western Pomerania","East Germany","","","",""
"Very often","2019","Saxony","West Germany","","","",""
"Very often","2019","Saxony","East Germany","","","",""
"Very often","2019","Saxony-Anhalt","West Germany","","","",""
"Very often","2019","Saxony-Anhalt","East Germany","","","",""
"Very often","2019","Thuringia","West Germany","","","",""
"Very often","2019","Thuringia","East Germany","","","",""
"Often","2019","Schleswig-Holstein","West Germany","","","",""
"Often","2019","Schleswig-Holstein","East Germany","","","",""
"Often","2019","Hamburg","West Germany","","","",""
"Often","2019","Hamburg","East Germany","","","",""
"Often","2019","Lower Saxony","West Germany","","","",""
"Often","2019","Lower Saxony","East Germany","","","",""
"Often","2019","Bremen","West Germany","","","",""
"Often","2019","Bremen","East Germany","","","",""
"Often","2019","North Rhine-Westphalia","West Germany","","","",""
"Often","2019","North Rhine-Westphalia","East Germany","","","",""
"Often","2019","Hesse","West Germany","","","",""
"Often","2019","Hesse","East Germany","","","",""
"Often","2019","Rhineland-Palatinate,Saarland","West Germany","","","",""
"Often","2019","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Often","2019","Baden-Württemberg","West Germany","","","",""
"Often","2019","Baden-Württemberg","East Germany","","","",""
"Often","2019","Bavaria","West Germany","","","",""
"Often","2019","Bavaria","East Germany","","","",""
"Often","2019","Berlin","West Germany","","","",""
"Often","2019","Berlin","East Germany","","","",""
"Often","2019","Brandenburg","West Germany","","","",""
"Often","2019","Brandenburg","East Germany","","","",""
"Often","2019","Mecklenburg-Western Pomerania","West Germany","","","",""
"Often","2019","Mecklenburg-Western Pomerania","East Germany","","","",""
"Often","2019","Saxony","West Germany","","","",""
"Often","2019","Saxony","East Germany","","","",""
"Often","2019","Saxony-Anhalt","West Germany","","","",""
"Often","2019","Saxony-Anhalt","East Germany","","","",""
"Often","2019","Thuringia","West Germany","","","",""
"Often","2019","Thuringia","East Germany","","","",""
"Sometimes","2019","Schleswig-Holstein","West Germany","","","",""
"Sometimes","2019","Schleswig-Holstein","East Germany","","","",""
"Sometimes","2019","Hamburg","West Germany","","","",""
"Sometimes","2019","Hamburg","East Germany","","","",""
"Sometimes","2019","Lower Saxony","West Germany","","","",""
"Sometimes","2019","Lower Saxony","East Germany","","","",""
"Sometimes","2019","Bremen","West Germany","","","",""
"Sometimes","2019","Bremen","East Germany","","","",""
"Sometimes","2019","North Rhine-Westphalia","West Germany","","","",""
"Sometimes","2019","North Rhine-Westphalia","East Germany","","","",""
"Sometimes","2019","Hesse","West Germany","","","",""
"Sometimes","2019","Hesse","East Germany","","","",""
"Sometimes","2019","Rhineland-Palatinate,Saarland","West Germany","","","",""
"Sometimes","2019","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Sometimes","2019","Baden-Württemberg","West Germany","","","",""
"Sometimes","2019","Baden-Württemberg","East Germany","","","",""
"Sometimes","2019","Bavaria","West Germany","","","",""
"Sometimes","2019","Bavaria","East Germany","","","",""
"Sometimes","2019","Berlin","West Germany","","","",""
"Sometimes","2019","Berlin","East Germany","","","",""
"Sometimes","2019","Brandenburg","West Germany","","","",""
"Sometimes","2019","Brandenburg","East Germany","","","",""
"Sometimes","2019","Mecklenburg-Western Pomerania","West Germany","","","",""
"Sometimes","2019","Mecklenburg-Western Pomerania","East Germany","","","",""
"Sometimes","2019","Saxony","West Germany","","","",""
"Sometimes","2019","Saxony","East Germany","","","",""
"Sometimes","2019","Saxony-Anhalt","West Germany","","","",""
"Sometimes","2019","Saxony-Anhalt","East Germany","","","",""
"Sometimes","2019","Thuringia","West Germany","","","",""
"Sometimes","2019","Thuringia","East Germany","","","",""
"Rarely ","2019","Schleswig-Holstein","West Germany","","","",""
"Rarely ","2019","Schleswig-Holstein","East Germany","","","",""
"Rarely ","2019","Hamburg","West Germany","","","",""
"Rarely ","2019","Hamburg","East Germany","","","",""
"Rarely ","2019","Lower Saxony","West Germany","","","",""
"Rarely ","2019","Lower Saxony","East Germany","","","",""
"Rarely ","2019","Bremen","West Germany","","","",""
"Rarely ","2019","Bremen","East Germany","","","",""
"Rarely ","2019","North Rhine-Westphalia","West Germany","","","",""
"Rarely ","2019","North Rhine-Westphalia","East Germany","","","",""
"Rarely ","2019","Hesse","West Germany","","","",""
"Rarely ","2019","Hesse","East Germany","","","",""
"Rarely ","2019","Rhineland-Palatinate,Saarland","West Germany","","","",""
"Rarely ","2019","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Rarely ","2019","Baden-Württemberg","West Germany","","","",""
"Rarely ","2019","Baden-Württemberg","East Germany","","","",""
"Rarely ","2019","Bavaria","West Germany","","","",""
"Rarely ","2019","Bavaria","East Germany","","","",""
"Rarely ","2019","Berlin","West Germany","","","",""
"Rarely ","2019","Berlin","East Germany","","","",""
"Rarely ","2019","Brandenburg","West Germany","","","",""
"Rarely ","2019","Brandenburg","East Germany","","","",""
"Rarely ","2019","Mecklenburg-Western Pomerania","West Germany","","","",""
"Rarely ","2019","Mecklenburg-Western Pomerania","East Germany","","","",""
"Rarely ","2019","Saxony","West Germany","","","",""
"Rarely ","2019","Saxony","East Germany","","","",""
"Rarely ","2019","Saxony-Anhalt","West Germany","","","",""
"Rarely ","2019","Saxony-Anhalt","East Germany","","","",""
"Rarely ","2019","Thuringia","West Germany","","","",""
"Rarely ","2019","Thuringia","East Germany","","","",""
"Never","2019","Schleswig-Holstein","West Germany","","","",""
"Never","2019","Schleswig-Holstein","East Germany","","","",""
"Never","2019","Hamburg","West Germany","","","",""
"Never","2019","Hamburg","East Germany","","","",""
"Never","2019","Lower Saxony","West Germany","32","0.586804196538524","0.472267811162548","0.7013405819145"
"Never","2019","Lower Saxony","East Germany","","","",""
"Never","2019","Bremen","West Germany","","","",""
"Never","2019","Bremen","East Germany","","","",""
"Never","2019","North Rhine-Westphalia","West Germany","40","0.701261029434727","0.590837425882373","0.811684632987082"
"Never","2019","North Rhine-Westphalia","East Germany","","","",""
"Never","2019","Hesse","West Germany","","","",""
"Never","2019","Hesse","East Germany","","","",""
"Never","2019","Rhineland-Palatinate,Saarland","West Germany","","","",""
"Never","2019","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Never","2019","Baden-Württemberg","West Germany","","","",""
"Never","2019","Baden-Württemberg","East Germany","","","",""
"Never","2019","Bavaria","West Germany","","","",""
"Never","2019","Bavaria","East Germany","","","",""
"Never","2019","Berlin","West Germany","","","",""
"Never","2019","Berlin","East Germany","","","",""
"Never","2019","Brandenburg","West Germany","","","",""
"Never","2019","Brandenburg","East Germany","","","",""
"Never","2019","Mecklenburg-Western Pomerania","West Germany","","","",""
"Never","2019","Mecklenburg-Western Pomerania","East Germany","","","",""
"Never","2019","Saxony","West Germany","","","",""
"Never","2019","Saxony","East Germany","","","",""
"Never","2019","Saxony-Anhalt","West Germany","","","",""
"Never","2019","Saxony-Anhalt","East Germany","","","",""
"Never","2019","Thuringia","West Germany","","","",""
"Never","2019","Thuringia","East Germany","","","",""
