"pli0093_h","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1993","Schleswig-Holstein","Male","","","",""
"Min 1x per week","1993","Schleswig-Holstein","Female","","","",""
"Min 1x per week","1993","Hamburg","Male","","","",""
"Min 1x per week","1993","Hamburg","Female","","","",""
"Min 1x per week","1993","Lower Saxony","Male","","","",""
"Min 1x per week","1993","Lower Saxony","Female","","","",""
"Min 1x per week","1993","Bremen","Male","","","",""
"Min 1x per week","1993","Bremen","Female","","","",""
"Min 1x per week","1993","North Rhine-Westphalia","Male","","","",""
"Min 1x per week","1993","North Rhine-Westphalia","Female","","","",""
"Min 1x per week","1993","Hesse","Male","","","",""
"Min 1x per week","1993","Hesse","Female","","","",""
"Min 1x per week","1993","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per week","1993","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per week","1993","Baden-Württemberg","Male","","","",""
"Min 1x per week","1993","Baden-Württemberg","Female","","","",""
"Min 1x per week","1993","Bavaria","Male","","","",""
"Min 1x per week","1993","Bavaria","Female","","","",""
"Min 1x per week","1993","Berlin","Male","","","",""
"Min 1x per week","1993","Berlin","Female","","","",""
"Min 1x per week","1993","Brandenburg","Male","","","",""
"Min 1x per week","1993","Brandenburg","Female","","","",""
"Min 1x per week","1993","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per week","1993","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per week","1993","Saxony","Male","","","",""
"Min 1x per week","1993","Saxony","Female","","","",""
"Min 1x per week","1993","Saxony-Anhalt","Male","","","",""
"Min 1x per week","1993","Saxony-Anhalt","Female","","","",""
"Min 1x per week","1993","Thuringia","Male","","","",""
"Min 1x per week","1993","Thuringia","Female","","","",""
"Min 1x per month","1993","Schleswig-Holstein","Male","","","",""
"Min 1x per month","1993","Schleswig-Holstein","Female","","","",""
"Min 1x per month","1993","Hamburg","Male","","","",""
"Min 1x per month","1993","Hamburg","Female","","","",""
"Min 1x per month","1993","Lower Saxony","Male","","","",""
"Min 1x per month","1993","Lower Saxony","Female","","","",""
"Min 1x per month","1993","Bremen","Male","","","",""
"Min 1x per month","1993","Bremen","Female","","","",""
"Min 1x per month","1993","North Rhine-Westphalia","Male","","","",""
"Min 1x per month","1993","North Rhine-Westphalia","Female","","","",""
"Min 1x per month","1993","Hesse","Male","","","",""
"Min 1x per month","1993","Hesse","Female","","","",""
"Min 1x per month","1993","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per month","1993","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per month","1993","Baden-Württemberg","Male","","","",""
"Min 1x per month","1993","Baden-Württemberg","Female","","","",""
"Min 1x per month","1993","Bavaria","Male","","","",""
"Min 1x per month","1993","Bavaria","Female","","","",""
"Min 1x per month","1993","Berlin","Male","","","",""
"Min 1x per month","1993","Berlin","Female","","","",""
"Min 1x per month","1993","Brandenburg","Male","","","",""
"Min 1x per month","1993","Brandenburg","Female","","","",""
"Min 1x per month","1993","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per month","1993","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per month","1993","Saxony","Male","","","",""
"Min 1x per month","1993","Saxony","Female","","","",""
"Min 1x per month","1993","Saxony-Anhalt","Male","","","",""
"Min 1x per month","1993","Saxony-Anhalt","Female","","","",""
"Min 1x per month","1993","Thuringia","Male","","","",""
"Min 1x per month","1993","Thuringia","Female","","","",""
"Rarely","1993","Schleswig-Holstein","Male","","","",""
"Rarely","1993","Schleswig-Holstein","Female","","","",""
"Rarely","1993","Hamburg","Male","","","",""
"Rarely","1993","Hamburg","Female","","","",""
"Rarely","1993","Lower Saxony","Male","","","",""
"Rarely","1993","Lower Saxony","Female","","","",""
"Rarely","1993","Bremen","Male","","","",""
"Rarely","1993","Bremen","Female","","","",""
"Rarely","1993","North Rhine-Westphalia","Male","","","",""
"Rarely","1993","North Rhine-Westphalia","Female","","","",""
"Rarely","1993","Hesse","Male","","","",""
"Rarely","1993","Hesse","Female","","","",""
"Rarely","1993","Rhineland-Palatinate,Saarland","Male","","","",""
"Rarely","1993","Rhineland-Palatinate,Saarland","Female","","","",""
"Rarely","1993","Baden-Württemberg","Male","","","",""
"Rarely","1993","Baden-Württemberg","Female","","","",""
"Rarely","1993","Bavaria","Male","","","",""
"Rarely","1993","Bavaria","Female","","","",""
"Rarely","1993","Berlin","Male","","","",""
"Rarely","1993","Berlin","Female","","","",""
"Rarely","1993","Brandenburg","Male","","","",""
"Rarely","1993","Brandenburg","Female","","","",""
"Rarely","1993","Mecklenburg-Western Pomerania","Male","","","",""
"Rarely","1993","Mecklenburg-Western Pomerania","Female","","","",""
"Rarely","1993","Saxony","Male","","","",""
"Rarely","1993","Saxony","Female","","","",""
"Rarely","1993","Saxony-Anhalt","Male","","","",""
"Rarely","1993","Saxony-Anhalt","Female","","","",""
"Rarely","1993","Thuringia","Male","","","",""
"Rarely","1993","Thuringia","Female","","","",""
"Never","1993","Schleswig-Holstein","Male","","","",""
"Never","1993","Schleswig-Holstein","Female","","","",""
"Never","1993","Hamburg","Male","","","",""
"Never","1993","Hamburg","Female","","","",""
"Never","1993","Lower Saxony","Male","","","",""
"Never","1993","Lower Saxony","Female","","","",""
"Never","1993","Bremen","Male","","","",""
"Never","1993","Bremen","Female","","","",""
"Never","1993","North Rhine-Westphalia","Male","","","",""
"Never","1993","North Rhine-Westphalia","Female","","","",""
"Never","1993","Hesse","Male","","","",""
"Never","1993","Hesse","Female","","","",""
"Never","1993","Rhineland-Palatinate,Saarland","Male","","","",""
"Never","1993","Rhineland-Palatinate,Saarland","Female","","","",""
"Never","1993","Baden-Württemberg","Male","","","",""
"Never","1993","Baden-Württemberg","Female","","","",""
"Never","1993","Bavaria","Male","","","",""
"Never","1993","Bavaria","Female","","","",""
"Never","1993","Berlin","Male","","","",""
"Never","1993","Berlin","Female","","","",""
"Never","1993","Brandenburg","Male","","","",""
"Never","1993","Brandenburg","Female","","","",""
"Never","1993","Mecklenburg-Western Pomerania","Male","","","",""
"Never","1993","Mecklenburg-Western Pomerania","Female","","","",""
"Never","1993","Saxony","Male","","","",""
"Never","1993","Saxony","Female","","","",""
"Never","1993","Saxony-Anhalt","Male","","","",""
"Never","1993","Saxony-Anhalt","Female","","","",""
"Never","1993","Thuringia","Male","","","",""
"Never","1993","Thuringia","Female","","","",""
"Daily","1994","Schleswig-Holstein","Male","","","",""
"Daily","1994","Schleswig-Holstein","Female","","","",""
"Daily","1994","Hamburg","Male","","","",""
"Daily","1994","Hamburg","Female","","","",""
"Daily","1994","Lower Saxony","Male","","","",""
"Daily","1994","Lower Saxony","Female","","","",""
"Daily","1994","Bremen","Male","","","",""
"Daily","1994","Bremen","Female","","","",""
"Daily","1994","North Rhine-Westphalia","Male","","","",""
"Daily","1994","North Rhine-Westphalia","Female","","","",""
"Daily","1994","Hesse","Male","","","",""
"Daily","1994","Hesse","Female","","","",""
"Daily","1994","Rhineland-Palatinate,Saarland","Male","","","",""
"Daily","1994","Rhineland-Palatinate,Saarland","Female","","","",""
"Daily","1994","Baden-Württemberg","Male","","","",""
"Daily","1994","Baden-Württemberg","Female","","","",""
"Daily","1994","Bavaria","Male","","","",""
"Daily","1994","Bavaria","Female","","","",""
"Daily","1994","Berlin","Male","","","",""
"Daily","1994","Berlin","Female","","","",""
"Daily","1994","Brandenburg","Male","","","",""
"Daily","1994","Brandenburg","Female","","","",""
"Daily","1994","Mecklenburg-Western Pomerania","Male","","","",""
"Daily","1994","Mecklenburg-Western Pomerania","Female","","","",""
"Daily","1994","Saxony","Male","","","",""
"Daily","1994","Saxony","Female","","","",""
"Daily","1994","Saxony-Anhalt","Male","","","",""
"Daily","1994","Saxony-Anhalt","Female","","","",""
"Daily","1994","Thuringia","Male","","","",""
"Daily","1994","Thuringia","Female","","","",""
"Min 1x per week","1994","Schleswig-Holstein","Male","","","",""
"Min 1x per week","1994","Schleswig-Holstein","Female","","","",""
"Min 1x per week","1994","Hamburg","Male","","","",""
"Min 1x per week","1994","Hamburg","Female","","","",""
"Min 1x per week","1994","Lower Saxony","Male","","","",""
"Min 1x per week","1994","Lower Saxony","Female","","","",""
"Min 1x per week","1994","Bremen","Male","","","",""
"Min 1x per week","1994","Bremen","Female","","","",""
"Min 1x per week","1994","North Rhine-Westphalia","Male","","","",""
"Min 1x per week","1994","North Rhine-Westphalia","Female","","","",""
"Min 1x per week","1994","Hesse","Male","","","",""
"Min 1x per week","1994","Hesse","Female","","","",""
"Min 1x per week","1994","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per week","1994","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per week","1994","Baden-Württemberg","Male","","","",""
"Min 1x per week","1994","Baden-Württemberg","Female","","","",""
"Min 1x per week","1994","Bavaria","Male","","","",""
"Min 1x per week","1994","Bavaria","Female","","","",""
"Min 1x per week","1994","Berlin","Male","","","",""
"Min 1x per week","1994","Berlin","Female","","","",""
"Min 1x per week","1994","Brandenburg","Male","","","",""
"Min 1x per week","1994","Brandenburg","Female","","","",""
"Min 1x per week","1994","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per week","1994","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per week","1994","Saxony","Male","","","",""
"Min 1x per week","1994","Saxony","Female","","","",""
"Min 1x per week","1994","Saxony-Anhalt","Male","","","",""
"Min 1x per week","1994","Saxony-Anhalt","Female","","","",""
"Min 1x per week","1994","Thuringia","Male","","","",""
"Min 1x per week","1994","Thuringia","Female","","","",""
"Min 1x per month","1994","Schleswig-Holstein","Male","","","",""
"Min 1x per month","1994","Schleswig-Holstein","Female","","","",""
"Min 1x per month","1994","Hamburg","Male","","","",""
"Min 1x per month","1994","Hamburg","Female","","","",""
"Min 1x per month","1994","Lower Saxony","Male","","","",""
"Min 1x per month","1994","Lower Saxony","Female","","","",""
"Min 1x per month","1994","Bremen","Male","","","",""
"Min 1x per month","1994","Bremen","Female","","","",""
"Min 1x per month","1994","North Rhine-Westphalia","Male","","","",""
"Min 1x per month","1994","North Rhine-Westphalia","Female","","","",""
"Min 1x per month","1994","Hesse","Male","","","",""
"Min 1x per month","1994","Hesse","Female","","","",""
"Min 1x per month","1994","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per month","1994","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per month","1994","Baden-Württemberg","Male","","","",""
"Min 1x per month","1994","Baden-Württemberg","Female","","","",""
"Min 1x per month","1994","Bavaria","Male","","","",""
"Min 1x per month","1994","Bavaria","Female","","","",""
"Min 1x per month","1994","Berlin","Male","","","",""
"Min 1x per month","1994","Berlin","Female","","","",""
"Min 1x per month","1994","Brandenburg","Male","","","",""
"Min 1x per month","1994","Brandenburg","Female","","","",""
"Min 1x per month","1994","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per month","1994","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per month","1994","Saxony","Male","","","",""
"Min 1x per month","1994","Saxony","Female","","","",""
"Min 1x per month","1994","Saxony-Anhalt","Male","","","",""
"Min 1x per month","1994","Saxony-Anhalt","Female","","","",""
"Min 1x per month","1994","Thuringia","Male","","","",""
"Min 1x per month","1994","Thuringia","Female","","","",""
"Rarely","1994","Schleswig-Holstein","Male","","","",""
"Rarely","1994","Schleswig-Holstein","Female","","","",""
"Rarely","1994","Hamburg","Male","","","",""
"Rarely","1994","Hamburg","Female","","","",""
"Rarely","1994","Lower Saxony","Male","","","",""
"Rarely","1994","Lower Saxony","Female","","","",""
"Rarely","1994","Bremen","Male","","","",""
"Rarely","1994","Bremen","Female","","","",""
"Rarely","1994","North Rhine-Westphalia","Male","","","",""
"Rarely","1994","North Rhine-Westphalia","Female","","","",""
"Rarely","1994","Hesse","Male","","","",""
"Rarely","1994","Hesse","Female","","","",""
"Rarely","1994","Rhineland-Palatinate,Saarland","Male","","","",""
"Rarely","1994","Rhineland-Palatinate,Saarland","Female","","","",""
"Rarely","1994","Baden-Württemberg","Male","","","",""
"Rarely","1994","Baden-Württemberg","Female","","","",""
"Rarely","1994","Bavaria","Male","","","",""
"Rarely","1994","Bavaria","Female","","","",""
"Rarely","1994","Berlin","Male","","","",""
"Rarely","1994","Berlin","Female","","","",""
"Rarely","1994","Brandenburg","Male","","","",""
"Rarely","1994","Brandenburg","Female","","","",""
"Rarely","1994","Mecklenburg-Western Pomerania","Male","","","",""
"Rarely","1994","Mecklenburg-Western Pomerania","Female","","","",""
"Rarely","1994","Saxony","Male","","","",""
"Rarely","1994","Saxony","Female","","","",""
"Rarely","1994","Saxony-Anhalt","Male","","","",""
"Rarely","1994","Saxony-Anhalt","Female","","","",""
"Rarely","1994","Thuringia","Male","","","",""
"Rarely","1994","Thuringia","Female","","","",""
"Never","1994","Schleswig-Holstein","Male","","","",""
"Never","1994","Schleswig-Holstein","Female","","","",""
"Never","1994","Hamburg","Male","","","",""
"Never","1994","Hamburg","Female","","","",""
"Never","1994","Lower Saxony","Male","","","",""
"Never","1994","Lower Saxony","Female","","","",""
"Never","1994","Bremen","Male","","","",""
"Never","1994","Bremen","Female","","","",""
"Never","1994","North Rhine-Westphalia","Male","","","",""
"Never","1994","North Rhine-Westphalia","Female","","","",""
"Never","1994","Hesse","Male","","","",""
"Never","1994","Hesse","Female","","","",""
"Never","1994","Rhineland-Palatinate,Saarland","Male","","","",""
"Never","1994","Rhineland-Palatinate,Saarland","Female","","","",""
"Never","1994","Baden-Württemberg","Male","","","",""
"Never","1994","Baden-Württemberg","Female","","","",""
"Never","1994","Bavaria","Male","","","",""
"Never","1994","Bavaria","Female","","","",""
"Never","1994","Berlin","Male","","","",""
"Never","1994","Berlin","Female","","","",""
"Never","1994","Brandenburg","Male","","","",""
"Never","1994","Brandenburg","Female","","","",""
"Never","1994","Mecklenburg-Western Pomerania","Male","","","",""
"Never","1994","Mecklenburg-Western Pomerania","Female","","","",""
"Never","1994","Saxony","Male","","","",""
"Never","1994","Saxony","Female","","","",""
"Never","1994","Saxony-Anhalt","Male","","","",""
"Never","1994","Saxony-Anhalt","Female","","","",""
"Never","1994","Thuringia","Male","","","",""
"Never","1994","Thuringia","Female","","","",""
